inicio
1/0.442677533664,0.307720335778,-0.033055015063,-0.689592450348,0.0882422268404,0.169027854651,-0.322393607856,0.136951038316_-0.436690272511,0.379311176968,0.681429258173,0.861788329989,-0.0563457635152,-0.00460559147171,0.701394585442,-0.714204508041/-0.291535671183,0.881711806495/0/
2/0.618151407892,0.777876223949,-0.85209167391,0.0901900338767,0.0863800525568,0.458865691506,-0.553670602925,0.822014029948_-0.248236687889,-0.957420465753,0.711459256947,0.974856573288,0.149548691061,0.312225790747,0.254798343711,0.717014023682/-0.934890259027,-0.38962387196/0/
3/-0.86509587731,-0.292021174492,-0.73264586338,-0.333863001279,-0.545847443927,0.0698666614057,-0.398660716165,-0.756920316231_0.79346808053,-0.173822103681,0.411032987655,-0.300726755199,-0.344972373512,0.0257115055664,-0.725713922151,-0.00532244588317/-0.379017283298,0.0936642165426/0/
4/-0.723881047885,-0.217469101687,-0.572684586258,0.915029661442,0.17787399293,-0.205154594155,-0.155439438492,0.370354603037_-0.296849501925,-0.699740103994,0.337685719607,-0.63728758265,0.0822262546736,0.218479541177,0.656907882226,0.80809403408/-0.464918444678,0.185748745026/0/
5/-0.821963141972,0.775657071438,0.901655940073,-0.61997152287,-0.434213583042,0.84097982725,0.530974783263,-0.48243996436_-0.107416869481,-0.31697118155,0.779897833756,-0.799447648964,-0.377990879958,0.218308913515,0.610699925176,-0.488448122533/-0.905519384667,-0.483127644917/0/
6/-0.066724688568,0.813302065126,0.0600420324895,0.087757695412,0.901084009454,-0.581275178599,0.543037543369,0.706762219247_0.118011025288,-0.390162931671,0.420901739019,-0.851373443411,-0.960619201829,-0.823965148995,-0.284917792995,-0.130771825296/-0.262702253675,-0.07626558395/0/
7/0.0830876389297,0.743826078166,0.570388498386,0.937772202983,0.117721342231,0.782526634603,0.513121732604,0.0521136169467_0.55675403608,-0.883672924206,0.475619928212,-0.464829654168,0.587049456706,-0.477634448718,-0.133862959724,-0.279291107729/0.156100780326,-0.740993818322/0/
8/-0.890092420587,-0.896204276059,-0.0179002548659,-0.357692145381,-0.0197423376919,-0.430882771362,-0.0929788417078,-0.667269767462_-0.016084356799,-0.105433953404,0.322245033317,-0.716908290721,0.137530870254,-0.687933565261,-0.199133136196,0.664279778141/0.397728471256,0.374529475237/0/
9/-0.774763917491,0.435765843822,0.569146166766,-0.357975333994,0.969878075143,0.458823520993,0.978329333865,-0.0301054673356_-0.501513498236,0.276368125995,0.459183987965,-0.731695989239,0.0488226151243,0.608332684721,0.140015982131,-0.253803346435/-0.0747531559865,-0.991585007376/0/
10/-0.00148240672733,-0.401985548831,0.4970624784,-0.484599759329,-0.520006411483,0.60849931789,-0.906176736745,-0.565039073475_0.223386471552,0.16959688167,0.976110981711,-0.335237216386,0.428774988926,-0.934982718178,-0.153768634692,-0.832194821169/-0.437217608016,-0.435646944482/0/
