inicio
1/-0.730049350989,-0.943808805465,0.213299428845,0.148326782782,-0.43205482744,0.00909943526058,0.551388095382,-0.0121230876881_0.735929194486,0.531414021549,-0.172863311968,0.136052686997,0.595772829582,0.148709746695,-0.704259071231,-0.886783896155/0.0853294384307,-0.0848624358711/0/
2/0.764881157406,-0.672733456095,0.0130203302609,0.70240984148,-0.481475922053,-0.464583235429,0.836448040688,0.994270289883_0.873188338719,-0.432021391384,0.319852023628,-0.391941773109,0.805948762023,0.210726208933,-0.237242083881,0.31029824108/0.819597871231,0.0966611468632/0/
3/0.922328630553,0.877049574559,0.531756998293,-0.685212658713,-0.388372729082,0.0241607508608,0.431597898386,0.264382313003_-0.193745572689,0.367485194813,0.930827418357,-0.804200965571,-0.4509545346,-0.959640117103,-0.13570164979,-0.502905558489/0.377311811326,0.543558633583/0/
4/0.116143766891,-0.844723193579,-0.249483950555,-0.916160944192,-0.669241987868,-0.0184586543947,0.82996907383,-0.978516662823_-0.303623356342,0.0300938927526,-0.0559832237302,-0.439696157724,-0.557938459769,0.576891145782,0.592950223052,-0.639096118347/-0.476077472217,-0.937864908795/0/
5/0.609186311748,0.437631023271,-0.965074063697,0.698176375909,0.752421194933,-0.556549151057,-0.623368053256,0.130483173776_-0.204931347932,0.632129597509,-0.232493858501,0.221569403777,-0.872601201255,0.815347981337,0.115696728084,0.389909303802/-0.194672792403,-0.161123517706/0/
6/0.593324140985,0.63349872762,0.193300607307,0.69450813908,-0.189688782146,-0.367893560069,0.104314364636,-0.0556644388812_0.52969460384,0.317354991124,0.191526510101,0.32627760873,-0.65982005875,0.0963413048979,0.360164950451,-0.79024648928/-0.171915206207,-0.893628196121/0/
7/0.604534863451,-0.0574734326456,-0.946500102457,0.537267792211,-0.31263561574,0.345321321511,0.0126562215206,0.262947584692_0.0466609361644,0.404105597524,0.908051680122,0.975214352811,0.131268287547,-0.970250744754,0.909617564338,-0.82434785442/0.963681228358,-0.674942929344/0/
8/0.542132447156,0.043713205307,-0.104116318069,-0.632665890147,0.916629981266,0.646619127491,-0.331740001419,0.379058344982_-0.593667477574,-0.656535093744,0.695671468626,0.873149720321,-0.971293342688,-0.525552863019,0.38849512376,-0.104600089482/-0.722276463021,0.606806789757/0/
9/-0.185159869466,0.126694894489,-0.328566316961,0.78191747465,-0.529205161425,-0.538006497364,0.948520142263,0.960961364294_-0.695297236155,0.152509716019,0.451390015788,0.431882800117,-0.56777461749,-0.167490075094,-0.739692096525,0.753444297435/-0.513722459058,0.822811296833/0/
10/0.591197483586,-0.501231543036,0.887481046308,0.802558888561,0.678003484838,0.777902358473,0.945990849828,0.582072250357_-0.306117257901,0.447883636592,-0.427494893609,0.964796134454,-0.897308537499,0.57731786168,-0.378299387529,-0.476113245749/0.456963087835,0.247965624615/0/
